session_id,timestamp,period,system_type,channel,intent,confidence_score,intent_attempts,turns,raw_input_length,response_latency_ms,is_fallback,transferred_to_human,transfer_reason,call_duration_sec,resolved
B-01007,2023-10-03 07:49:14.312573,B,llm_agent,voice,make_payment,0.744,1,3,40,412,0,0,none,522,0
B-01008,2023-12-13 04:35:00.500130,B,llm_agent,mobile_app,request_statement,0.773,1,2,73,680,0,0,none,506,1
B-01009,2023-07-04 15:20:15.145190,B,llm_agent,voice,loan_inquiry,0.489,1,4,84,356,0,0,none,439,1
B-01010,2023-10-09 04:09:36.367306,B,llm_agent,voice,loan_inquiry,0.807,1,3,30,778,0,0,none,76,0
B-01011,2023-12-22 20:31:31.958297,B,llm_agent,chat,dispute_charge,0.768,2,2,15,437,0,0,none,493,1
B-01012,2023-11-26 02:22:38.706068,B,llm_agent,chat,check_balance,0.911,2,1,45,364,0,0,none,77,1
B-01013,2023-08-10 03:12:53.380467,B,llm_agent,voice,check_balance,0.937,2,3,67,1161,0,0,none,537,1
B-01014,2023-08-06 18:14:48.849808,B,llm_agent,voice,check_balance,0.86,1,3,71,1105,0,0,none,565,1
B-01015,2023-11-17 12:50:26.801374,B,llm_agent,voice,update_address,0.71,1,3,36,618,0,0,none,622,1
B-01016,2023-07-15 14:10:35.885403,B,llm_agent,voice,request_statement,0.58,1,2,25,487,0,0,none,298,1
B-01017,2023-10-18 16:23:58.045811,B,llm_agent,mobile_app,update_address,0.746,2,4,83,492,0,0,none,484,1
B-01018,2023-08-12 20:10:40.897733,B,llm_agent,chat,update_address,0.427,1,4,96,725,0,0,none,157,0
B-01019,2023-12-01 14:01:03.500477,B,llm_agent,chat,dispute_charge,0.85,2,1,44,924,0,0,none,396,1
B-01020,2023-09-08 10:23:44.331381,B,llm_agent,voice,check_balance,0.866,1,2,89,910,0,0,none,527,1
B-01021,2023-09-14 22:33:32.091815,B,llm_agent,mobile_app,make_payment,0.731,2,2,88,665,0,0,none,155,1
B-01022,2023-11-23 09:04:20.227813,B,llm_agent,voice,check_balance,0.936,1,4,24,230,0,1,unresolved,603,1
B-01023,2023-07-17 02:52:51.929361,B,llm_agent,mobile_app,check_balance,0.946,1,2,12,305,0,0,none,288,1
B-01024,2023-10-18 23:25:19.492360,B,llm_agent,mobile_app,loan_inquiry,0.913,2,2,116,929,0,0,none,668,0
B-01025,2023-12-24 03:49:34.065270,B,llm_agent,mobile_app,freeze_card,0.942,1,3,97,1038,0,0,none,88,1
B-01026,2023-10-28 00:27:00.924153,B,llm_agent,voice,loan_inquiry,0.885,2,4,15,452,0,0,none,184,1
B-01027,2023-07-15 23:13:49.998640,B,llm_agent,voice,loan_inquiry,0.971,2,2,70,263,0,0,none,532,1
B-01028,2023-12-14 06:16:32.652867,B,llm_agent,chat,request_statement,0.799,1,4,67,435,0,0,none,164,1
B-01029,2023-07-24 14:20:06.914954,B,llm_agent,voice,request_statement,0.791,2,1,109,554,0,0,none,714,1
B-01030,2023-09-06 11:58:29.244887,B,llm_agent,voice,request_statement,0.804,2,3,100,883,0,0,none,679,1
B-01031,2023-08-03 05:55:56.537688,B,llm_agent,chat,make_payment,0.758,2,1,51,904,0,1,low_confidence,96,1
B-01032,2023-11-10 02:22:38.247107,B,llm_agent,chat,transfer_funds,0.855,2,2,40,810,0,0,none,613,1
B-01033,2023-08-18 11:24:15.769905,B,llm_agent,voice,update_address,0.741,1,4,14,318,0,0,none,333,1
B-01034,2023-08-17 18:47:27.964885,B,llm_agent,voice,check_balance,0.818,1,4,49,863,0,1,customer_request,610,1
B-01035,2023-09-14 16:21:11.393164,B,llm_agent,chat,transfer_funds,0.588,2,2,84,1025,0,0,none,513,1
B-01036,2023-08-22 08:31:39.197726,B,llm_agent,voice,freeze_card,0.809,2,3,84,983,0,0,none,246,1
B-01037,2023-11-21 13:46:35.822865,B,llm_agent,chat,dispute_charge,0.964,1,2,48,1078,0,0,none,50,1
B-01038,2023-10-05 09:11:33.896505,B,llm_agent,chat,loan_inquiry,0.742,2,2,36,483,0,0,none,248,1
B-01039,2023-10-10 17:36:14.783222,B,llm_agent,mobile_app,transfer_funds,0.921,2,4,59,622,0,0,none,333,1
B-01040,2023-07-30 13:51:44.162146,B,llm_agent,chat,freeze_card,0.669,1,4,108,1132,0,0,none,399,1
B-01041,2023-12-15 04:02:45.912208,B,llm_agent,voice,check_balance,0.546,1,3,101,1040,0,0,none,578,1
B-01042,2023-09-02 20:18:19.797723,B,llm_agent,mobile_app,update_address,0.634,2,1,53,680,0,0,none,593,1
B-01043,2023-09-08 01:27:11.383177,B,llm_agent,voice,check_balance,0.652,1,1,8,533,0,0,none,232,1
B-01044,2023-08-14 08:34:25.036604,B,llm_agent,chat,check_balance,0.906,2,1,94,495,0,0,none,164,1
B-01045,2023-12-23 17:08:37.925608,B,llm_agent,voice,freeze_card,0.901,1,1,95,430,0,0,none,485,1
B-01046,2023-10-20 02:10:32.269454,B,llm_agent,chat,make_payment,0.979,1,4,88,1122,0,0,none,542,0
B-01047,2023-07-12 03:43:10.626355,B,llm_agent,voice,make_payment,0.939,1,2,74,342,0,0,none,449,1
B-01048,2023-08-05 05:57:05.053514,B,llm_agent,voice,freeze_card,0.878,1,1,91,943,0,0,none,455,1
B-01049,2023-09-26 22:07:14.071601,B,llm_agent,voice,loan_inquiry,0.749,2,2,103,1195,0,0,none,513,1
B-01050,2023-08-04 09:02:49.854129,B,llm_agent,voice,request_statement,0.474,1,4,95,769,0,0,none,312,0
B-01051,2023-10-19 17:18:58.694796,B,llm_agent,voice,check_balance,0.786,1,3,38,1154,0,0,none,195,1
B-01052,2023-08-26 08:17:04.535609,B,llm_agent,chat,request_statement,0.879,1,2,43,876,0,0,none,574,1
B-01053,2023-09-02 23:30:21.890325,B,llm_agent,chat,request_statement,0.74,2,4,88,1041,0,0,none,146,0
B-01054,2023-11-21 22:59:47.138193,B,llm_agent,chat,check_balance,0.85,2,4,97,885,0,1,unresolved,69,0
B-01055,2023-10-04 23:02:42.239372,B,llm_agent,chat,transfer_funds,0.723,2,1,33,1099,0,0,none,41,0
B-01056,2023-07-21 16:25:14.418839,B,llm_agent,voice,dispute_charge,0.893,1,4,22,806,0,0,none,302,1
B-01057,2023-09-07 01:21:41.078723,B,llm_agent,mobile_app,check_balance,0.75,1,3,5,440,0,0,none,361,1
B-01058,2023-12-12 00:44:02.172909,B,llm_agent,voice,dispute_charge,0.786,1,1,83,584,0,0,none,404,1
B-01059,2023-12-02 20:19:46.706619,B,llm_agent,voice,check_balance,0.478,2,1,61,453,0,0,none,158,1
B-01060,2023-11-17 01:13:36.760243,B,llm_agent,voice,freeze_card,0.957,2,3,16,591,0,0,none,324,1
B-01061,2023-12-02 08:46:15.670106,B,llm_agent,chat,make_payment,0.915,2,4,16,227,0,0,none,479,1
B-01062,2023-07-17 17:54:26.154654,B,llm_agent,voice,update_address,0.725,1,3,64,812,0,1,low_confidence,230,1
B-01063,2023-07-23 08:35:19.784186,B,llm_agent,voice,check_balance,0.96,2,4,80,1186,0,0,none,408,1
B-01064,2023-07-04 09:51:12.532139,B,llm_agent,chat,make_payment,0.781,2,1,34,698,0,0,none,219,1
B-01065,2023-07-23 21:07:12.504001,B,llm_agent,chat,update_address,0.585,1,4,9,266,0,0,none,605,1
B-01066,2023-11-28 17:01:13.839821,B,llm_agent,chat,make_payment,0.787,1,4,110,1063,0,0,none,336,1
B-01067,2023-07-07 22:35:00.849480,B,llm_agent,voice,check_balance,0.797,1,3,23,1132,0,0,none,583,1
B-01068,2023-09-24 03:03:58.753657,B,llm_agent,voice,update_address,0.823,1,4,116,767,0,0,none,263,1
B-01069,2023-08-15 05:20:05.583809,B,llm_agent,chat,make_payment,0.896,1,2,52,1015,0,1,customer_request,279,1
B-01070,2023-11-30 08:20:06.018739,B,llm_agent,mobile_app,check_balance,0.585,2,3,52,1059,0,0,none,553,1
B-01071,2023-11-24 22:11:04.583275,B,llm_agent,voice,loan_inquiry,0.989,1,3,87,704,0,0,none,234,1
B-01072,2023-11-18 04:14:55.794102,B,llm_agent,chat,make_payment,0.681,2,2,26,605,0,0,none,526,1
B-01073,2023-09-08 05:18:07.503134,B,llm_agent,voice,make_payment,0.905,2,2,44,786,0,0,none,86,1
B-01074,2023-12-17 09:11:40.965574,B,llm_agent,voice,dispute_charge,0.786,1,3,13,1140,0,0,none,610,1
B-01075,2023-12-11 22:36:36.858031,B,llm_agent,voice,request_statement,0.882,1,3,83,222,0,0,none,551,1
B-01076,2023-10-28 02:22:44.652397,B,llm_agent,chat,freeze_card,0.482,2,3,119,427,0,0,none,418,1
B-01077,2023-10-21 02:30:20.668650,B,llm_agent,chat,make_payment,0.684,1,4,30,506,0,0,none,372,1
B-01078,2023-08-31 15:51:55.049632,B,llm_agent,voice,request_statement,0.858,2,3,110,1014,0,0,none,287,1
B-01079,2023-11-12 16:01:22.290926,B,llm_agent,chat,make_payment,0.947,2,2,87,1153,0,0,none,262,1
B-01080,2023-12-19 17:50:45.209437,B,llm_agent,voice,loan_inquiry,0.763,1,2,84,326,0,0,none,244,1
B-01081,2023-08-27 20:49:01.019931,B,llm_agent,voice,request_statement,0.834,1,3,28,661,0,1,low_confidence,515,0
B-01082,2023-08-22 07:48:09.987768,B,llm_agent,chat,check_balance,0.908,1,2,80,1012,0,0,none,169,1
B-01083,2023-08-18 05:39:19.238962,B,llm_agent,voice,request_statement,0.816,1,3,58,672,0,0,none,219,1
B-01084,2023-12-27 22:01:32.576412,B,llm_agent,mobile_app,update_address,0.627,1,1,94,376,0,0,none,299,1
B-01085,2023-10-07 21:04:30.249696,B,llm_agent,chat,check_balance,0.803,2,4,10,929,0,0,none,359,1
B-01086,2023-12-25 01:33:43.112508,B,llm_agent,chat,dispute_charge,0.979,1,1,74,1044,0,0,none,214,1
B-01087,2023-10-21 23:31:49.987122,B,llm_agent,chat,make_payment,0.602,1,4,79,1078,0,0,none,330,1
B-01088,2023-08-23 16:52:53.327041,B,llm_agent,chat,check_balance,0.656,1,2,86,248,0,0,none,586,0
B-01089,2023-10-16 07:27:02.939836,B,llm_agent,voice,request_statement,0.677,1,2,118,1004,0,0,none,216,1
B-01090,2023-07-29 10:43:14.223304,B,llm_agent,chat,check_balance,0.836,1,3,32,389,0,0,none,149,1
B-01091,2023-09-21 00:03:23.575825,B,llm_agent,voice,transfer_funds,0.887,1,4,89,891,0,0,none,575,1
B-01092,2023-09-20 01:06:34.912862,B,llm_agent,chat,transfer_funds,0.948,1,4,91,303,0,0,none,216,1
B-01093,2023-10-14 12:09:29.690406,B,llm_agent,chat,check_balance,0.791,2,3,15,1103,0,0,none,518,0
B-01094,2023-09-09 20:45:57.475243,B,llm_agent,voice,make_payment,0.62,2,2,90,701,0,0,none,687,1
B-01095,2023-09-22 06:57:34.416247,B,llm_agent,voice,check_balance,0.595,2,3,56,607,0,0,none,388,1
B-01096,2023-12-08 08:04:25.013853,B,llm_agent,chat,dispute_charge,0.963,1,4,24,548,0,0,none,407,1
B-01097,2023-08-03 00:16:42.234080,B,llm_agent,mobile_app,dispute_charge,0.868,1,4,107,529,0,0,none,506,1
B-01098,2023-12-16 20:16:28.766808,B,llm_agent,chat,make_payment,0.655,2,1,25,793,0,1,customer_request,116,1
B-01099,2023-10-07 13:16:28.585156,B,llm_agent,voice,dispute_charge,0.691,2,1,71,417,0,0,none,91,1
B-01100,2023-10-24 02:00:41.182763,B,llm_agent,mobile_app,check_balance,0.925,1,2,30,635,0,0,none,155,1
B-01101,2023-07-20 01:55:55.657894,B,llm_agent,chat,transfer_funds,0.648,2,2,37,276,0,0,none,326,1
B-01102,2023-07-27 13:58:21.997847,B,llm_agent,chat,transfer_funds,0.913,2,1,32,769,0,0,none,609,1
B-01103,2023-11-12 01:27:01.478906,B,llm_agent,voice,dispute_charge,0.837,2,1,98,1180,0,1,low_confidence,444,1
B-01104,2023-12-12 19:42:00.748538,B,llm_agent,voice,dispute_charge,0.964,1,4,28,641,0,0,none,622,1
B-01105,2023-10-03 22:48:47.065240,B,llm_agent,voice,update_address,0.814,2,4,54,293,0,0,none,301,1
B-01106,2023-07-31 15:46:31.270264,B,llm_agent,chat,transfer_funds,0.766,2,2,28,1164,0,0,none,586,1
B-01107,2023-11-23 20:03:07.705289,B,llm_agent,voice,freeze_card,0.876,1,1,26,1163,0,1,low_confidence,522,1
B-01108,2023-12-15 21:47:50.101176,B,llm_agent,chat,dispute_charge,0.795,1,3,103,570,0,0,none,99,1
B-01109,2023-10-31 15:25:15.035600,B,llm_agent,mobile_app,transfer_funds,0.61,2,4,12,999,0,1,customer_request,390,1
B-01110,2023-08-03 11:08:09.843431,B,llm_agent,chat,make_payment,0.878,1,3,39,785,0,0,none,467,1
B-01111,2023-09-14 11:34:07.029863,B,llm_agent,voice,make_payment,0.895,2,1,75,303,0,0,none,294,1
B-01112,2023-12-19 23:45:34.007613,B,llm_agent,voice,loan_inquiry,0.858,1,1,109,1060,0,0,none,561,1
B-01113,2023-08-05 01:25:15.793462,B,llm_agent,chat,update_address,0.969,1,4,81,709,0,0,none,316,1
B-01114,2023-08-01 05:56:54.545543,B,llm_agent,voice,request_statement,0.705,2,1,75,300,0,0,none,519,1
B-01115,2023-11-06 10:15:50.228131,B,llm_agent,voice,freeze_card,0.833,1,3,81,821,0,0,none,524,1
B-01116,2023-10-08 09:19:10.156374,B,llm_agent,voice,freeze_card,0.702,2,4,86,900,0,0,none,182,1
B-01117,2023-08-07 11:11:20.224676,B,llm_agent,chat,check_balance,0.896,1,2,44,957,0,0,none,75,1
B-01118,2023-10-21 19:45:08.182266,B,llm_agent,chat,transfer_funds,0.855,1,4,50,437,0,0,none,635,1
B-01119,2023-12-19 09:52:31.207524,B,llm_agent,voice,update_address,0.823,2,1,115,287,0,1,timeout,608,0
B-01120,2023-12-04 12:01:26.281281,B,llm_agent,chat,make_payment,0.79,2,3,62,1091,0,1,low_confidence,687,0
B-01121,2023-07-02 04:41:18.517008,B,llm_agent,voice,make_payment,0.961,2,4,18,281,0,0,none,69,1
B-01122,2023-12-08 10:49:05.398020,B,llm_agent,voice,freeze_card,0.697,2,2,20,505,0,0,none,512,1
B-01123,2023-10-23 17:21:13.256527,B,llm_agent,mobile_app,check_balance,0.893,1,3,28,580,0,0,none,121,1
B-01124,2023-08-18 21:12:58.060290,B,llm_agent,voice,request_statement,0.925,1,4,14,512,0,0,none,364,0
B-01125,2023-07-18 02:17:58.723386,B,llm_agent,voice,update_address,0.984,2,4,61,959,0,1,low_confidence,589,1
B-01126,2023-12-25 17:32:18.217569,B,llm_agent,voice,make_payment,0.933,1,3,65,436,0,0,none,205,1
B-01127,2023-07-06 07:32:00.515668,B,llm_agent,voice,freeze_card,0.589,2,2,35,992,0,0,none,288,1
B-01128,2023-08-03 18:50:54.137561,B,llm_agent,chat,loan_inquiry,0.955,2,3,10,299,0,0,none,368,0
B-01129,2023-10-31 20:07:09.673914,B,llm_agent,chat,check_balance,0.713,1,2,47,820,0,0,none,347,0
B-01130,2023-11-16 16:54:38.942027,B,llm_agent,chat,transfer_funds,0.945,2,3,15,1043,0,0,none,43,1
B-01131,2023-08-18 19:11:09.759950,B,llm_agent,mobile_app,dispute_charge,0.971,2,3,18,640,0,1,customer_request,287,1
B-01132,2023-11-12 21:12:49.041962,B,llm_agent,chat,dispute_charge,0.92,2,1,24,460,0,0,none,613,1
B-01133,2023-11-18 00:38:24.448478,B,llm_agent,voice,make_payment,0.679,1,3,77,259,0,0,none,94,1
B-01134,2023-11-24 21:34:35.482581,B,llm_agent,chat,dispute_charge,0.741,1,4,118,891,0,0,none,270,0
B-01135,2023-11-15 23:13:29.405485,B,llm_agent,chat,update_address,0.828,2,2,119,1009,0,0,none,449,1
B-01136,2023-07-06 23:27:14.267478,B,llm_agent,chat,check_balance,0.97,2,2,13,629,0,0,none,294,1
B-01137,2023-12-11 07:00:56.252858,B,llm_agent,voice,make_payment,0.87,2,3,82,1142,0,0,none,505,1
B-01138,2023-10-11 23:43:40.031945,B,llm_agent,mobile_app,check_balance,0.954,2,4,119,565,0,0,none,214,0
B-01139,2023-09-17 21:09:42.970771,B,llm_agent,voice,check_balance,0.461,2,4,52,655,0,0,none,161,1
B-01140,2023-07-05 11:18:43.786271,B,llm_agent,chat,update_address,0.852,1,4,31,212,0,0,none,667,0
B-01141,2023-10-17 02:47:46.130872,B,llm_agent,voice,request_statement,0.847,2,4,68,1144,0,0,none,548,1
B-01142,2023-07-30 18:50:24.762681,B,llm_agent,chat,update_address,0.867,1,3,104,459,0,0,none,236,1
B-01143,2023-10-09 05:23:09.998281,B,llm_agent,voice,freeze_card,0.421,1,4,9,384,0,0,none,98,1
B-01144,2023-08-04 15:01:48.951821,B,llm_agent,voice,check_balance,0.858,2,4,57,1190,0,0,none,333,1
B-01145,2023-11-03 21:19:32.615673,B,llm_agent,voice,transfer_funds,0.687,2,1,30,1014,0,0,none,564,1
B-01146,2023-07-17 06:12:36.600637,B,llm_agent,voice,make_payment,0.711,1,2,45,244,0,0,none,452,1
B-01147,2023-10-18 20:52:38.810856,B,llm_agent,voice,freeze_card,0.877,2,3,84,231,0,0,none,513,1
B-01148,2023-10-26 19:34:31.777202,B,llm_agent,chat,update_address,0.789,2,4,39,401,0,0,none,392,1
B-01149,2023-09-11 07:55:00.835825,B,llm_agent,mobile_app,freeze_card,0.861,2,2,29,505,0,0,none,659,1
B-01150,2023-12-15 20:08:46.775554,B,llm_agent,mobile_app,make_payment,0.662,2,4,45,372,0,0,none,112,1
B-01151,2023-10-05 08:36:20.825576,B,llm_agent,voice,freeze_card,0.795,2,3,16,751,0,0,none,591,1
B-01152,2023-11-15 08:16:31.355693,B,llm_agent,voice,transfer_funds,0.943,2,3,19,528,0,0,none,697,1
B-01153,2023-09-20 08:18:37.326677,B,llm_agent,mobile_app,make_payment,0.92,2,4,41,1074,0,0,none,612,1
B-01154,2023-11-22 21:12:33.824032,B,llm_agent,mobile_app,check_balance,0.901,1,1,40,456,0,0,none,223,1
B-01155,2023-12-12 05:22:51.907350,B,llm_agent,voice,request_statement,0.834,1,3,31,990,0,1,low_confidence,690,0
B-01156,2023-09-14 13:50:48.255699,B,llm_agent,voice,make_payment,0.796,1,1,77,730,0,0,none,695,1
B-01157,2023-12-25 00:38:59.408815,B,llm_agent,voice,check_balance,0.893,2,1,56,1041,0,0,none,612,0
B-01158,2023-07-29 00:32:29.074858,B,llm_agent,voice,check_balance,0.954,1,1,116,527,0,0,none,249,1
B-01159,2023-12-02 20:22:25.749303,B,llm_agent,chat,dispute_charge,0.799,2,3,94,532,0,1,customer_request,579,1
B-01160,2023-10-05 05:27:59.105135,B,llm_agent,voice,check_balance,0.841,1,4,114,370,0,0,none,621,1
B-01161,2023-07-26 07:54:23.908408,B,llm_agent,chat,request_statement,0.656,2,4,10,636,0,0,none,165,1
B-01162,2023-10-23 10:27:34.730451,B,llm_agent,voice,freeze_card,0.817,2,2,103,912,0,1,low_confidence,208,0
B-01163,2023-07-25 00:44:12.714420,B,llm_agent,voice,dispute_charge,0.957,2,4,104,228,0,0,none,551,1
B-01164,2023-12-10 09:50:05.405028,B,llm_agent,chat,transfer_funds,0.836,1,1,78,723,0,0,none,588,1
B-01165,2023-11-27 07:49:01.553783,B,llm_agent,chat,make_payment,0.903,2,2,98,272,0,0,none,466,0
B-01166,2023-10-28 17:45:02.591424,B,llm_agent,voice,transfer_funds,0.66,1,4,67,530,0,0,none,403,1
B-01167,2023-08-12 15:16:18.254317,B,llm_agent,voice,dispute_charge,0.841,2,1,100,591,0,0,none,693,1
B-01168,2023-12-24 04:37:52.376289,B,llm_agent,voice,loan_inquiry,0.755,1,3,13,1041,0,0,none,264,1
B-01169,2023-12-04 03:05:42.455119,B,llm_agent,mobile_app,dispute_charge,0.602,2,1,80,478,0,0,none,526,1
B-01170,2023-11-08 21:12:25.035289,B,llm_agent,mobile_app,check_balance,0.913,1,2,57,515,0,0,none,688,1
B-01171,2023-09-05 20:41:51.635338,B,llm_agent,voice,make_payment,0.98,1,4,100,566,0,0,none,209,1
B-01172,2023-09-27 14:27:44.081692,B,llm_agent,mobile_app,loan_inquiry,0.844,1,1,72,645,0,0,none,79,1
B-01173,2023-08-31 20:46:22.636571,B,llm_agent,chat,make_payment,0.814,2,4,103,1195,0,0,none,143,1
B-01174,2023-12-03 10:30:17.692541,B,llm_agent,voice,make_payment,0.832,2,3,97,280,0,0,none,490,0
B-01175,2023-08-26 12:36:49.514077,B,llm_agent,voice,check_balance,0.809,2,1,5,908,0,0,none,224,1
B-01176,2023-08-13 14:39:46.284095,B,llm_agent,mobile_app,freeze_card,0.513,2,4,90,520,0,0,none,522,1
B-01177,2023-08-09 05:24:30.046899,B,llm_agent,chat,check_balance,0.833,2,2,87,632,0,0,none,361,0
B-01178,2023-09-12 09:54:22.342334,B,llm_agent,mobile_app,check_balance,0.725,2,4,74,1188,0,0,none,623,1
B-01179,2023-10-23 00:04:35.745650,B,llm_agent,voice,update_address,0.726,1,2,37,315,0,0,none,480,1
B-01180,2023-11-30 04:36:06.133852,B,llm_agent,mobile_app,transfer_funds,0.99,1,2,70,462,0,0,none,438,0
B-01181,2023-12-17 05:18:56.511302,B,llm_agent,chat,request_statement,0.841,1,3,98,415,0,0,none,178,1
B-01182,2023-07-15 15:44:36.658392,B,llm_agent,chat,check_balance,0.742,2,3,19,546,0,0,none,254,1
B-01183,2023-07-09 15:15:11.580921,B,llm_agent,mobile_app,freeze_card,0.881,1,1,76,602,0,0,none,190,1
B-01184,2023-09-05 09:07:55.752301,B,llm_agent,voice,dispute_charge,0.738,1,2,54,954,0,0,none,72,1
B-01185,2023-11-26 05:58:25.825094,B,llm_agent,chat,check_balance,0.476,2,1,56,988,0,0,none,238,1
B-01186,2023-12-14 01:18:49.485236,B,llm_agent,voice,freeze_card,0.931,2,1,26,696,0,0,none,685,0
B-01187,2023-07-31 19:50:10.515047,B,llm_agent,mobile_app,freeze_card,0.841,1,4,91,887,0,0,none,587,1
B-01188,2023-08-22 07:03:24.093859,B,llm_agent,chat,transfer_funds,0.755,1,3,93,1038,0,0,none,192,1
B-01189,2023-12-13 01:24:57.954310,B,llm_agent,voice,check_balance,0.768,1,1,87,980,0,1,low_confidence,282,0
B-01190,2023-10-14 08:59:07.556572,B,llm_agent,voice,make_payment,0.817,1,4,49,611,0,0,none,529,1
B-01191,2023-09-13 14:36:07.993082,B,llm_agent,voice,dispute_charge,0.913,2,3,51,455,0,0,none,84,1
B-01192,2023-08-14 13:36:18.379171,B,llm_agent,voice,check_balance,0.956,1,3,51,525,0,1,low_confidence,527,0
B-01193,2023-07-21 15:50:07.963429,B,llm_agent,voice,check_balance,0.798,2,4,75,976,0,0,none,406,1
B-01194,2023-07-20 20:18:34.759450,B,llm_agent,mobile_app,check_balance,0.768,2,2,72,403,0,0,none,521,1
B-01195,2023-11-01 08:32:02.898026,B,llm_agent,chat,check_balance,0.864,2,1,86,660,0,0,none,34,0
B-01196,2023-11-09 20:03:34.614938,B,llm_agent,mobile_app,check_balance,0.826,2,4,22,302,0,0,none,674,1
B-01197,2023-09-05 22:05:11.018279,B,llm_agent,voice,make_payment,0.857,2,3,88,1094,0,0,none,494,1
B-01198,2023-10-19 21:33:11.383966,B,llm_agent,voice,request_statement,0.881,2,1,102,323,0,0,none,148,0
B-01199,2023-07-29 13:18:14.355849,B,llm_agent,mobile_app,freeze_card,0.909,2,3,82,1022,0,0,none,611,1
B-01200,2023-07-04 20:01:41.221410,B,llm_agent,chat,freeze_card,0.759,1,3,15,1164,0,0,none,50,0
B-01201,2023-07-19 06:26:06.358503,B,llm_agent,voice,check_balance,0.679,2,1,107,297,0,0,none,144,1
B-01202,2023-07-20 08:56:20.600228,B,llm_agent,mobile_app,update_address,0.729,2,2,23,568,0,0,none,575,0
B-01203,2023-12-28 05:06:45.025354,B,llm_agent,voice,freeze_card,0.845,2,3,35,999,0,0,none,612,1
B-01204,2023-08-13 04:34:18.886526,B,llm_agent,voice,transfer_funds,0.845,2,4,94,953,0,1,low_confidence,97,1
B-01205,2023-07-25 13:04:31.064095,B,llm_agent,chat,request_statement,0.851,1,1,52,1027,0,0,none,498,1
B-01206,2023-11-23 13:20:21.567028,B,llm_agent,chat,check_balance,0.914,1,3,82,1077,0,1,customer_request,588,1
B-01207,2023-09-06 02:22:16.507209,B,llm_agent,chat,loan_inquiry,0.909,2,4,54,646,0,0,none,98,1
B-01208,2023-08-07 17:53:52.026638,B,llm_agent,voice,request_statement,0.781,1,4,63,932,0,0,none,81,1
B-01209,2023-08-10 07:52:47.079244,B,llm_agent,voice,make_payment,0.811,2,4,51,798,0,0,none,187,0
B-01210,2023-07-26 10:39:22.278335,B,llm_agent,voice,transfer_funds,0.839,2,1,9,758,0,0,none,182,1
B-01211,2023-07-15 14:56:39.821023,B,llm_agent,voice,loan_inquiry,0.81,1,1,36,347,0,0,none,186,1
B-01212,2023-11-02 11:09:27.936630,B,llm_agent,voice,check_balance,0.949,1,3,9,620,0,0,none,577,1
B-01213,2023-09-19 12:24:24.461593,B,llm_agent,chat,freeze_card,0.717,1,2,11,202,0,0,none,171,1
B-01214,2023-07-28 03:56:49.218979,B,llm_agent,mobile_app,update_address,0.712,1,1,109,924,0,0,none,396,1
B-01215,2023-11-23 00:25:12.266764,B,llm_agent,mobile_app,transfer_funds,0.924,1,4,74,1127,0,0,none,260,1
B-01216,2023-07-04 11:59:50.617041,B,llm_agent,chat,check_balance,0.657,1,2,60,461,0,0,none,250,1
B-01217,2023-09-17 19:21:41.430613,B,llm_agent,voice,request_statement,0.588,2,3,29,1183,0,0,none,656,1
B-01218,2023-07-24 07:07:33.104784,B,llm_agent,voice,freeze_card,0.977,2,2,69,1183,0,0,none,250,1
B-01219,2023-07-06 01:58:16.421623,B,llm_agent,mobile_app,dispute_charge,0.881,2,1,8,804,0,0,none,184,1
B-01220,2023-10-09 18:30:31.708912,B,llm_agent,voice,freeze_card,0.733,1,1,73,654,0,0,none,187,1
B-01221,2023-07-29 10:39:42.509408,B,llm_agent,voice,freeze_card,0.574,2,2,48,686,0,0,none,669,1
B-01222,2023-07-13 12:55:42.677261,B,llm_agent,voice,check_balance,0.771,2,3,44,1166,0,0,none,606,1
B-01223,2023-09-26 14:46:00.493335,B,llm_agent,chat,check_balance,0.878,1,4,37,987,0,0,none,409,1
B-01224,2023-12-02 09:14:59.374937,B,llm_agent,mobile_app,transfer_funds,0.92,2,3,16,1068,0,0,none,409,1
B-01225,2023-09-27 20:52:54.869606,B,llm_agent,voice,make_payment,0.883,1,2,67,466,0,1,unresolved,386,1
B-01226,2023-07-15 13:50:29.669071,B,llm_agent,chat,update_address,0.789,1,1,7,711,0,0,none,434,0
B-01227,2023-08-25 16:44:05.824000,B,llm_agent,chat,check_balance,0.909,1,2,69,366,0,0,none,494,1
B-01228,2023-09-20 15:14:17.811085,B,llm_agent,mobile_app,update_address,0.836,1,4,26,382,0,0,none,70,1
B-01229,2023-08-21 10:50:09.881518,B,llm_agent,voice,check_balance,0.867,2,2,83,998,0,0,none,585,1
B-01230,2023-08-31 18:27:36.266734,B,llm_agent,chat,check_balance,0.825,1,4,110,1065,0,0,none,551,1
B-01231,2023-09-30 12:44:20.561125,B,llm_agent,mobile_app,request_statement,0.9,2,2,98,560,0,0,none,690,1
B-01232,2023-12-20 11:19:41.621877,B,llm_agent,mobile_app,transfer_funds,0.968,1,3,29,205,0,1,low_confidence,325,1
B-01233,2023-11-25 06:54:02.965343,B,llm_agent,voice,make_payment,0.878,2,1,106,580,0,0,none,31,1
B-01234,2023-08-07 09:37:16.594910,B,llm_agent,voice,check_balance,0.765,2,3,33,1118,0,0,none,287,0
